profile,user_id,user_name,tweet_text,retweet_text,like_text
https://twitter.com/freckled_frack,60868031,@freckled_frack,Experiences With Severe Headaches In Children? http://bit.ly/TgzLu,Ballet Basics http://bit.ly/4gXqH4,Nortriptyline (depression Med) For Migraines? http://bit.ly/4IGNC
https://twitter.com/freckled_frack,60868031,@freckled_frack,Deep Relaxation http://bit.ly/g4FpQ,What Are Some Possible Causes Of Headaches? http://bit.ly/seIim,Will Goody Powders Make You Sick??? http://bit.ly/hUyGG
https://twitter.com/freckled_frack,60868031,@freckled_frack,What’s The Best Way To Remedy A Sinus Headache Besides Painkillers? http://bit.ly/iB0dW,Headache Happiness – Stop Them Before They Start! http://bit.ly/3UqUBv,Migraine Or Something More Serious? http://bit.ly/Au20X
https://twitter.com/freckled_frack,60868031,@freckled_frack,Doe’s Epilim Chrono Sodium Valproate Help Prevent Migraine. ? http://bit.ly/sVky8,Anyone Inner Trembling/vibrating Sensation Morning And Evening. . . followed By Increased Sensation After Eating? http://bit.ly/n1Wr2,What Is The Treatment For Vertigo? http://bit.ly/6qNFq
https://twitter.com/freckled_frack,60868031,@freckled_frack,Comprehensive Review of Headache Medicine http://bit.ly/1aA6ka,Unexplained Fever With Dizziness And Hot Flashes? http://bit.ly/47Arh1,"Vertigo And Diarrhea, Whats Wrong With Me? http://bit.ly/v8SmI"
https://twitter.com/freckled_frack,60868031,@freckled_frack,Buying Painkillers In Canada Without A Prescription? http://bit.ly/1FFTsi,Coping with Headaches and Migraine http://bit.ly/kP5MH,Vertigo – What Could Be Causing It ? I Do Not Have Ear Problems Help? http://bit.ly/fnezn
https://twitter.com/freckled_frack,60868031,@freckled_frack,Bircher-Benner nutrition plan for headache and migraine patients;: A comprehensive guide with suggestions for di.. http://bit.ly/8X8zg,High Blood Pressure http://bit.ly/3F2JKj,Using The “anti-nausea Ear Patch” While Pregnant? http://bit.ly/2bhfGO
https://twitter.com/freckled_frack,60868031,@freckled_frack,Please Help. Bulging Disc & Ssi? http://bit.ly/rUVCr,How Can I Relieve My Sinus Headache Without Taking Any Medication? http://bit.ly/d97dj,Overcome Neck and Back Pain http://bit.ly/Aa4jp
https://twitter.com/freckled_frack,60868031,@freckled_frack,"Don’t Want To Lose Her Again After 16 More Years. Depression, Anxiety, Suicide Medicine Suggestions Please http://bit.ly/3mV4Vd","Get It Up! Revealing the Simple Surprising Lifestyle that Causes Migraines, Alzheimer’s, Stroke, Glaucoma, Sleep.. http://bit.ly/asZ5l",Targus AWE26US Ergonomic M-stand for Notebook Computers http://bit.ly/E5wXg
https://twitter.com/freckled_frack,60868031,@freckled_frack,What Types Of Things Cause Migraines? http://bit.ly/4uFQ34,"Get It Up! Revealing the Simple Surprising Lifestyle that Causes Migraines, Alzheimer’s, Stroke, Glaucoma, Sleep.. http://bit.ly/sMlFD",Can I Take Ashwagandha With L-theanine And Feverfew? http://bit.ly/1a40cX
https://twitter.com/freckled_frack,60868031,@freckled_frack,Why Am I Still Having Pain In Tooth After Treatment? http://bit.ly/2vc9nH,"Get It Up! Revealing the Simple Surprising Lifestyle that Causes Migraines, Alzheimer’s, Stroke, Glaucoma, Sleep.. http://bit.ly/u5wDe","Nature’s Herbs Feverfew Leaf, 380 mg, Capsules, 100 capsules http://bit.ly/KZcRv"
https://twitter.com/freckled_frack,60868031,@freckled_frack,"CURRENT Diagnosis and Treatment Pediatrics, Nineteenth Edition http://bit.ly/18mm3K","Get It Up! Revealing the Simple Surprising Lifestyle that Causes Migraines, Alzheimer’s, Stroke, Glaucoma, Sleep.. http://bit.ly/X5RRZ","If You Have Stomach Migraines As A Child, Will You Have Them Through Adulthood? Will They Go Away Over Time? http://bit.ly/kwtAE"
https://twitter.com/freckled_frack,60868031,@freckled_frack,I’m Looking For Dr. Dean Bonlie In Calgary Canada? http://bit.ly/2zezvX,"Get It Up! Revealing the Simple Surprising Lifestyle that Causes Migraines, Alzheimer’s, Stroke, Glaucoma, Sleep.. http://bit.ly/A1rBF",Why Does A Weight Lifter Rapidly Lift When Doing The Snap Lift ? http://bit.ly/54i4l
https://twitter.com/freckled_frack,60868031,@freckled_frack,How Could I Cure A Soar Throat A Headache And A Blocked Nose? http://bit.ly/Sh3Pu,Does Salt Trigger Headaches? http://bit.ly/4jbpf,Does Msg (monosodium Glutamate) Make You Sleepy? http://bit.ly/FgVyv
https://twitter.com/freckled_frack,60868031,@freckled_frack,"Alternative Health & Herbs Remedies Feverfew Leaf Capsules, 60-Count Bottle http://bit.ly/s0B03","Men’s Health TNT Diet: The Explosive New Plan to Blast Fat, Build Muscle, and Get Healthy in 12 Weeks http://bit.ly/17D3n9",Bad Jaw And Migraine ? http://bit.ly/vzrf5
https://twitter.com/freckled_frack,60868031,@freckled_frack,How Much Water Leaks Through Your Cap To Your Hair When You Go Swimming? http://bit.ly/ui2tE,What’s The Best Way To Treat A Hormonal Migraine Without Prescription Drugs? http://bit.ly/hHzoF,What Would You Do In This Situation? http://bit.ly/1UxjMe
https://twitter.com/freckled_frack,60868031,@freckled_frack,Any Recommendations For Migraine Relief? My Girlfriend Has Painful Debilitating Migraines Once A Week. ? http://bit.ly/ruoeY,Is It Safe To Occasionally Take Tramadol For Migraine If Your’e On Prozac And Thyroxine? http://bit.ly/46cH3,Head-On Extra Strength Headache Relief Homeopathic Roll On – 0. 20 Oz http://bit.ly/6ZVpa
https://twitter.com/freckled_frack,60868031,@freckled_frack,"Don’t Want To Lose Her Again After 16 More Years. Depression, Anxiety, Suicide Medicine Suggestions Please http://bit.ly/ZIWqB",Concerned About My Steroid Injection In My Lower Back Due To Disk Herniation? http://bit.ly/15nTTN,Magnesium Citrate For My Migraines? http://bit.ly/2PxEor
https://twitter.com/freckled_frack,60868031,@freckled_frack,"I Am Taking Medication For Depression, And I Am Having Thoughts Of Suicide? http://bit.ly/WXuM6",Could This Be Migraine Related ? Help Please? http://bit.ly/Wg8FY,Headaches?? http://bit.ly/VD91X
https://twitter.com/freckled_frack,60868031,@freckled_frack,Cluster Headache Or Migraine? http://bit.ly/corBH,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit http://bit.ly/uiaBc,A Complete Treatise On Headaches and Diseases of the Head. 1. the Nature and Treatment of Headaches. 2. the Natu.. http://bit.ly/2EbkP
https://twitter.com/freckled_frack,60868031,@freckled_frack,Chronic Fatigue Syndrome And Military Service? http://bit.ly/48TFR8,Has Anyone Heard Of Lumbar Traction Or Diometry? http://bit.ly/rYyPE,"Spinal “Con”-Fusions, My Tail http://bit.ly/tgkf0"
https://twitter.com/freckled_frack,60868031,@freckled_frack,Don’t You Find It Butt Backwards That A Teacher Can Be Arrested? http://bit.ly/UERRy,Lunch Buddies http://bit.ly/CvnMv,Migraine – What Works! A Complete Guide to Overcoming and Preventing Pain http://bit.ly/2jeYLu
https://twitter.com/freckled_frack,60868031,@freckled_frack,My Child Has Headaches All The Time? http://bit.ly/3QcnzZ,Can Chiropractic Treatments Cause Headaches? http://bit.ly/rIqy2,Migraines Headaches Where Do They Come From? http://bit.ly/DDliE
https://twitter.com/freckled_frack,60868031,@freckled_frack,"A doctor discusses headaches: Causes, cures http://bit.ly/Uwxp4",Is It Possible To Develop Pre Eclampsia With Your Second Child And Not The First? http://bit.ly/3qcNxi,What’s A Quick Fix For Cluster-headaches Besides Oxygen? http://bit.ly/2sKFxO
https://twitter.com/freckled_frack,60868031,@freckled_frack,"A doctor discusses headaches: Causes, cures http://bit.ly/Uwxp4",What Is The Best Way To Prevent Migraines? http://bit.ly/30qzMR,Amitriptyline For Cluster Headaches? http://bit.ly/29Op5U
https://twitter.com/freckled_frack,60868031,@freckled_frack,Ways To Get Rid Of A Headache? http://bit.ly/3RC8pS,"The Anxiety & Phobia Workbook, Fourth Edition http://bit.ly/uY8p1",Dizziness And Anxiety? http://bit.ly/2x9Js
https://twitter.com/freckled_frack,60868031,@freckled_frack,How Can I Prevent Or Relieve Migraines? http://bit.ly/7nJXJ,Spine-Worx Back Realignment Device http://bit.ly/7RVaF,Who Has Menstrual Migraines? http://bit.ly/10dZfU
https://twitter.com/freckled_frack,60868031,@freckled_frack,Good Afternoon Seniors . Have You Used Any Non Traditional Medicines Or Procedures ? http://bit.ly/qBrDo,Suicide Mental Health Bi Polar Depression Near Death Experience? http://bit.ly/16mW6F,How Do You Prevent Menstrual Migraines? http://bit.ly/110dry
https://twitter.com/freckled_frack,60868031,@freckled_frack,Severe Nausea And Fever In The Am And Throughout The Night. What Can Cause This? http://bit.ly/4xB5Ox,What Is Causing Vertigo Attacks? http://bit.ly/z4h17,Managing Your Migraine: A Migraine Sufferer’s Practical Guide http://bit.ly/YmoVR
https://twitter.com/freckled_frack,60868031,@freckled_frack,I Asked The Question “do You Understand The Difference Between Nauseous And Nausea?”? http://bit.ly/Vip4I,Is It Possible For Me To Have A Miscarriage With Out Knowing? http://bit.ly/4fC0tJ,Depression / Suicide / Self Harm / Drug Abuse / Anorexia Film? http://bit.ly/2yaydn
https://twitter.com/freckled_frack,60868031,@freckled_frack,I Want To Know Nature Treatment Of Migraine ? http://bit.ly/2cRdZM,What Is The Difference Between Magnesium Oxide And Magnesium Gluconate? http://bit.ly/scubV,The Visual Food Encyclopedia: The Definitive Practical Guide to Food and Cooking http://bit.ly/SkGZK
https://twitter.com/freckled_frack,60868031,@freckled_frack,Understanding and Managing Your Child’s Food Allergies http://bit.ly/18cVdf,Dreaming with God http://bit.ly/o0zfd,Migraine Remedies That Aren’t Prescription Drugs? http://bit.ly/oyjUs
https://twitter.com/freckled_frack,60868031,@freckled_frack,How To Get Rid Of Your Headache BEFORE It Starts! http://bit.ly/3RPSgy,Hidden Dangers in What We Eat and Drink: A Lifelong Guide to Healthy Living http://bit.ly/aDoV5,How Do I Get Rid Of A Headache Without Medication? http://bit.ly/YIUVg
https://twitter.com/freckled_frack,60868031,@freckled_frack,"I Would Like To Hear Real Stories Of Nicotine Withdrawal By Heavy, Longtime Smokers Who Quit. ? http://bit.ly/H1ihX","Aleve All Day Strong Pain Reliever/Fever Reducer Caplets, 200-Count Bottles http://bit.ly/2R4CWv",Goodbye Back Pain: A Suffers Guide to Full Back Recovery and Future Prevention http://bit.ly/447p4Q
https://twitter.com/freckled_frack,60868031,@freckled_frack,Anti-nausea Pills And Alcohol? http://bit.ly/XiGOm,Should I Start Taking Prescribed Medicine For My Migraines? http://bit.ly/2EsSYc,"Back Injuries From A Car Accident Have Led Me Down A Path Of Medication, Anyone Have Similar Experience? http://bit.ly/16shWp"
https://twitter.com/freckled_frack,60868031,@freckled_frack,Solution To Chronic Severe Migraine? http://bit.ly/26JKwk,What Is The Fastest Treatment Or Remedy For Tension Headache? http://bit.ly/3UQ7LF,Is This An Optical Migraine? http://bit.ly/3VEpmQ
https://twitter.com/freckled_frack,60868031,@freckled_frack,"The Hormonally Vulnerable Woman: Relief at last for PMS, mood swings, fatigue, hair loss, adult acne, unwanted h.. http://bit.ly/XeyYj",Yoga for Dummies http://bit.ly/dXMzx,Optical Migraine Pain!? http://bit.ly/1Gqm07
https://twitter.com/freckled_frack,60868031,@freckled_frack,Understanding Cosmetic Laser Surgery http://bit.ly/TNjqQ,How Do I Stop Getting Nausea And A Stomachache? http://bit.ly/PPUsg,What Is The Best Natural Remedy For A Hangover. I Really Just Have A Quesy Stomach No Headache. ? http://bit.ly/VTfuU
https://twitter.com/freckled_frack,60868031,@freckled_frack,Would Magnesium Supplements Help For Tension Headaches That Sometimes Turn Into Migraines? http://bit.ly/mqXJN,Does Anyone Have A Unique Way Of Dealing With Depression? http://bit.ly/SNyfZ,"Is It Safe To Have The Contraceptive Implant, If You Get Migraine With Aura? http://bit.ly/GFZ74"
https://twitter.com/freckled_frack,60868031,@freckled_frack,I Know For Sure I Have “major Depression” But Have No Thoughts Of Suicide. When Or Do They Start? http://bit.ly/PKDaJ,What Ways Can U Overcome Tooth Sensitivity Issues Without Having A Root Canal. ? http://bit.ly/6IT5S,I Have Been Experiencing Nausea After Eating For The Last One To Two Weeks? http://bit.ly/152pGO
https://twitter.com/freckled_frack,60868031,@freckled_frack,No More Headaches No More Migraines http://bit.ly/ii0FX,Does Anybody Have Ocular Migraines? http://bit.ly/dfFvQ,"Any Alternative Medications For Migraines Outside Of Zomig/immotrex, Which Have Become Too Expensive? http://bit.ly/sVRNS"
https://twitter.com/freckled_frack,60868031,@freckled_frack,"I Have Been Diagnosed With Spinal Stenonosis, Also Have 2 Prolapsed Discs, With L5s1 Nerve Being Pinched . ? http://bit.ly/3TJiHE",I Have Been Reading And Now Am Wondering If My Problem Is Still Due To The Concussion And Not The Migraines? http://bit.ly/hxbjw,I Have An Exam Coming Up And I Cant Study Would Caffeine Pills Help? http://bit.ly/KNzux
https://twitter.com/freckled_frack,60868031,@freckled_frack,"Help, I Need Answers Quick. . My Dog Needs Emergencey Surgery. . . ? http://bit.ly/IRbWS",Anyone Have Ocular Migraines? http://bit.ly/3IezwM,Bulging Disc- Lower Back? http://bit.ly/RkA2x
https://twitter.com/freckled_frack,60868031,@freckled_frack,What Do These Symptoms Mean To You? http://bit.ly/131e2e,Help: Nasal Spray “addiction”! I Have Been Using Nasal Decongestant Spray For Two Years. ? http://bit.ly/8t9yS,Migraine in Childhood: And Other Non-Epileptic Paroxysmal Disorders http://bit.ly/zpQ7l
https://twitter.com/freckled_frack,60868031,@freckled_frack,"Is There Any Treatment For Sun Sickness? (meaning The Sun Actually Causes Nausea, Headaches & Eye Irritation!) http://bit.ly/2pYBBC","What Treatment Is There For A Migraine, Nonstop For 6 Yrs, That Leads To Panic Atks, Memory Loss & Depression? http://bit.ly/12VO0c","Understanding and Dealing with Depression DVD, 18 Mins http://bit.ly/2wYbkx"
https://twitter.com/freckled_frack,60868031,@freckled_frack,Ageless: The Naked Truth About Bioidentical Hormones http://bit.ly/PSIyq,Treatments For Disc Hernaition????? Plzzz Answer Fast!!!? http://bit.ly/f5n79,Alternative For Hair Gel Which Causes Headaches For Me? http://bit.ly/kAHNu
https://twitter.com/freckled_frack,60868031,@freckled_frack,Medical Terminology for Health Professions http://bit.ly/2sPWoC,Monthly Migraine Headaches. . . ? http://bit.ly/gKvIC,Are Artistic People More Prone To Suicide Or Depression? http://bit.ly/DfEdX
https://twitter.com/freckled_frack,60868031,@freckled_frack,Ugh! What Are The Best Remedies For Headaches And Ear Aches? http://bit.ly/bxzAb,How To Ease A Back Pain Without Drugs? http://bit.ly/4gA2nU,Help I Am In So Much Pain Everyday? http://bit.ly/RbI2Y
https://twitter.com/freckled_frack,60868031,@freckled_frack,Living Well with Migraine Disease and Headaches: What Your Doctor Doesn’t Tell You. . . That You Need to Know http://bit.ly/xU15x,"Over A Period Of Years, I Saved Emails In Outlook In Outlook’s Format (. msg). . . ? http://bit.ly/4qOtO6",Bucky Junior Boys U-Kissen http://bit.ly/p9LVF
https://twitter.com/freckled_frack,60868031,@freckled_frack,"I Have A Bad Headache, What Are Ways To Get Rid Of It? http://bit.ly/4ivAgi","Over A Period Of Years, I Saved Emails In Outlook In Outlook’s Format (. msg). . . ? http://bit.ly/XUYom",Early Stories: 1953-1975 http://bit.ly/gH1FF
https://twitter.com/freckled_frack,60868031,@freckled_frack,Can A Bulging Disc In C-5/c-6 Cause Severe Shoulder Pain? ? http://bit.ly/PtGgX,I Want To Get Off Of The Pill And Just Use Condoms – Is This An Effective Way To Prevent Pregnancy? http://bit.ly/44gao4,Dog Owner's Home Veterinary Handbook http://bit.ly/x66jf
https://twitter.com/freckled_frack,60868031,@freckled_frack,Help!!! Is There Anything Besides Orajel That Will Help A Throbbing Toothache? http://bit.ly/JkCGr,What To Do When Feeling Fat And Frumpy? http://bit.ly/3tsxvu,Magnetische Lumbar Support Pillow http://bit.ly/1740l3
https://twitter.com/freckled_frack,60868031,@freckled_frack,Headaches and Migraine: Practical and Easy-to-follow Advice http://bit.ly/2RGeZ2,How Can You Be Sure Your Child Has Been Properly Diagnosed? http://bit.ly/eIand,Laboratory Manual of Anatomy and Physiology http://bit.ly/hxxxQ
https://twitter.com/freckled_frack,60868031,@freckled_frack,Is There Is A Relation Between The Genre Of Music Listened To And The Rate Of Youth Depression Or Suicide? http://bit.ly/13RfbK,What Is The Best Remedy For A Sinus Headache? http://bit.ly/ouVzr,An der Peripherie des Todes http://bit.ly/VwKs7
https://twitter.com/freckled_frack,60868031,@freckled_frack,I have been diagnosed with depression,What Is The Best Remedy For A Tension Headache? http://bit.ly/3tzXJa,
https://twitter.com/freckled_frack,3138163878,@freckled_frack,I hate myself,I hate myself,My hair is going to fall out because of all of these chemicals.
https://twitter.com/Endymion1989,454311273,@Endymion1989,"I'm ignorant, I know nothing about depression, even though I have been diagnosed with it, right? I don't know how it feels, right?","The only thing worse than people who use hashtags on Facebook, is people who don't even know how to use a hashtag. #SMH",My hair is going to fall out because of all of these chemicals.
https://twitter.com/Endymion1990,454311273,@Endymion1990,RT @titsonatrolli: I'm such a fucking idiot.,It's bad to be a good liar.,I just dyed the blonde part of my hair red. Looks like I change my mind a lot.
https://twitter.com/Endymion1991,454311273,@Endymion1991,RT @lindskardashian: Tattoos are so attractive.,"She got a big booty, so I call her big booty. 
.....2 Chainz is a lyrical genius.",@AylaLaRoe w #TEAMNOPANTS daily.
https://twitter.com/Endymion1992,454311273,@Endymion1992,"When someone has an issue with someone nowadays all they wanna do is kick their ass, because the human race is shit &amp; no one can just talk.",@FYCatSweaters WHERE DOES ONE BUY COOL CAT SWEATERS?,#TweetPositiveTweets I found someone that loves me. http://t.co/9ep1B8eT
https://twitter.com/Endymion1993,454311273,@Endymion1993,RT @Kylene_Marie772: People that just don't get the whole twitter thing.. #smh #noobs,"I hate this little alarm clock I have in my head that wakes me up at 6:30am because of school, even when I'm on break.",Cuddling &gt;&gt;&gt;&gt;&gt;&gt;
https://twitter.com/Endymion1994,454311273,@Endymion1994,"Snapchat me, wonderful people of twitter. Here it is: nitoooe",Making sandwiches for the whole family. Getting practice for what I am needed for in life.,"Top Lies: ""I would never cheat on you"""
https://twitter.com/Endymion1995,454311273,@Endymion1995,RT @lindskardashian: I don't know why people complain about sleeping alone tbh. Sprawling out across my bed when I sleep is what I do best.,At least I'll be making cash moneey $$$$$$$$$,RT @MoneyMayowether: #youknowyoureawhore if you have to post shit about you not being a whore
https://twitter.com/Endymion1996,454311273,@Endymion1996,RT @ElFunmaker: If u think its ok to use people then u need to realize that u are a shitbag,Gotta work todayyyyy 👎 #SadTweet,I like summer the most because you can sleep without pants on and not freeze to death.
https://twitter.com/Endymion1997,454311273,@Endymion1997,RT @bittchplease23: @nitooo3 I'm never gonna get my license because I'm too scared that I'll hit a cat and then i'd never be able to liv ...,"RT @teensmsgs: Doing something weird &amp; thinking ""This is why I'm single""",I new to pluck my eyebrows guize.
https://twitter.com/Endymion1998,454311273,@Endymion1998,Seein' me get guap right now. $$$,#TweetPositiveTweets At least I don't have one of those Aunts who pinch your cheeks when they see you.,RT @_PokiinSmot: I'm ugly and I'm proud.
https://twitter.com/Endymion1999,454311273,@Endymion1999,RT @titsonatrolli: Nobody texts me and it saddens me.,I'm gonna pop some tagssss,I'm seriously going to buy a cat sweater.
https://twitter.com/Endymion2000,454311273,@Endymion2000,RT @AylaLaRoe: @nitooo3 we are perfection.,RT @iDylanBarker: I #cantdateyouif you don't understand this. http://t.co/Zm9bl2GB,"#TopLies ""You're so pretty"""
https://twitter.com/Endymion2001,454311273,@Endymion2001,@tweetJill22 so beautiful. :'),"RT @SawaPuuwiii: No Luke Bryan, shake it for meee.",RT @bipolarbitchez: i need the boyfriend pillow for christmas
https://twitter.com/Endymion2002,454311273,@Endymion2002,@tweetJill22 He's one beautiful duck. 🐤🐥,"RT @TedsPosts: 🍕 🍤 🍖　　 🍮 🍱🍣
🍌　　   🍝　🍫　　  🍚
🍎　　　　🍔　　　　🍜
🍉　　     Food            🍲
　　🍰　　　　　🍳
　　　🍫　　　🍞
　　　　🍪　🍩
　　　　　🍟","RT @singleprob: #TopLies I don't need a man, I love being independent and single! #singleprob"
https://twitter.com/Endymion2003,454311273,@Endymion2003,@tweetJill22 HEY GURL,"Being in the best mood ever, then BAM. You just wanna break down. #BipolarProblems 😂😭😃😡😰😖😋",I don't even know what I want in life.
https://twitter.com/Endymion2004,454311273,@Endymion2004,@AylaLaRoe that sounds like perfection.,"I wish I never looked, wish I never touched, I wish that I could stop loving you so much.","@jaycie_denomie lol, I'll even tweet you a picture. \m/"
https://twitter.com/Endymion2005,454311273,@Endymion2005,"@AylaLaRoe DANG FLABBIT. It might have to be in like two weeks then, because I work all next weekend.","I knew you were trouble when you walked in, shame on me now. Flew me to places I've never been, now I'm lying on the cold hard ground.",@jaycie_denomie I hope so. I'm so fricken nervous.
https://twitter.com/Endymion2006,454311273,@Endymion2006,"@AylaLaRoe I'm free sateerrrrrrdaai. 
WHAT'S UP.",RT @jessica_lindell: Footsie pajamas &gt; life,50 minutes is a really long time...........
https://twitter.com/Endymion2007,454311273,@Endymion2007,"@AylaLaRoe OH GOSH, my spelling lately is horrendous. BUT ASAP, nigga",RT @paullyttumpson: you guys are forgetting the hashtaggggg.,RT @reIatable: Guys that text first &gt;&gt;&gt;
https://twitter.com/Endymion2008,454311273,@Endymion2008,"If @macklemore would tweet me my life would be complete, okay.",@AylaLaRoe Some rapist is going to find your number now and track you down. #Awk,RT @lindskardashian: I get irritated way too easily.
https://twitter.com/Endymion2009,454311273,@Endymion2009,Macklemore &gt; life,@AylaLaRoe I NEED YO NUMBA GURL,Bleaching your hair really makes your scalp tingle.
https://twitter.com/Endymion2010,454311273,@Endymion2010,RT @JdubBoner: Is it too much to ask just to reply to a simple text message? #apparently,RT @MiHeart_Speaks: I seriously can't stop thinking about you.,Dyin' my hairss blonde because yolo.
https://twitter.com/Endymion2011,454311273,@Endymion2011,@AylaLaRoe I WANT TOO. We need to go on a date.,"RT @kaylamcdonald7: Once I turn 18, I admit I might go tattoo crazy 😁",I feel so weird actually acting like a girl and being emotional. Wuhhhhhh
https://twitter.com/Endymion2012,454311273,@Endymion2012,@AylaLaRoe TWINNNZIES 🙎🙎,@AylaLaRoe ONLY YOURS,#SadGirlTweets because I am an emotional little girl.
https://twitter.com/Endymion2013,454311273,@Endymion2013,@AylaLaRoe Lunch is my favorite part of school.,@AylaLaRoe always and forever. #hornynotcorny,Gaining feelings for someone quickly because any sign of admiration makes you think you're wanted...........
https://twitter.com/Endymion2014,454311273,@Endymion2014,@AylaLaRoe I'm perfect.,I never knew anything could be longer than my dick until I got the iPhone 5. #Awkward,Online shopping never seizes to take all my money from me.
https://twitter.com/Endymion2015,454311273,@Endymion2015,I like when people have iPhones so I can send obnoxious emojis to them.,The IPhone 5 is my new best friend. 💛💙❤💚💜,So sore. Some fantastic human being should give me a neck massage.
https://twitter.com/Endymion2016,454311273,@Endymion2016,RT @titsonatrolli: When I have suspicions about people liking me I brush it off because I'm an insecure piece of shit and I feel like I' ...,@tweetJill22 Trevor's not here! :o,RT @bittchplease23: @nitooo3 i honestly question the human race.
https://twitter.com/Endymion2017,454311273,@Endymion2017,I can't taste or smell anything. I hate being sick. #KillMeNow 🔫🔫🔫,"Jokes on you guys, it's December 21st and we all actually died. If you think you're alive, it is just an illusion.","@bittchplease23 LOL, got me."
https://twitter.com/Endymion2018,454311273,@Endymion2018,RT @titsonatrolli: Hate having to explain myself to people.,"I get so frustrated when it comes to art, because if it's not perfect, I'm not done with it.",@bittchplease23 Stop favoriting all my tweets before I throw you out a window.
https://twitter.com/Endymion2019,454311273,@Endymion2019,RT @CameronWoodin: #FemaleLies I'm not a slut.,@Tcodere21 likes to bathe in urine. #RealTalk,"Sleep? Lol, what's that."
https://twitter.com/Endymion2020,454311273,@Endymion2020,RT @HannahGreg8: Facebook is so annoying right now omfg,@tweetJill22 hi mom (': -t.revor,"Leggings, yoga pants, sweats &gt;&gt; Jeans."
https://twitter.com/Endymion2021,454311273,@Endymion2021,RT @titsonatrolli: If you can't handle my sarcasm then lol bye.,"Hey i just crazy, and this is number. But here's my maybe, so call me met you.","RT @angerilei: Always leggings, always"
https://twitter.com/Endymion2022,454311273,@Endymion2022,@AylaLaRoe SHE IS DOOOOOD 👳,I don't even know how to have a relationship.,@AylaLaRoe This. &gt;&gt;&gt;&gt;&gt; http://t.co/WwWPKGhK
https://twitter.com/Endymion2023,454311273,@Endymion2023,@AylaLaRoe I only do because of my sister. #AwkSauce,RT @titsonatrolli: Maybe i'm too insecure for a relationship.,Just remembered I have to work today. #KillMeNow
https://twitter.com/Endymion2024,454311273,@Endymion2024,@AylaLaRoe LIVE WHILE WE'RE YOUNG #OneDirection #IMATOOL,RT @titsonatrolli: If I marry someone attractive and our kids end up with my face i’m going to be seriously pissed.,"RT @mariskatee: monday, you dumb basic bitch"
https://twitter.com/Endymion2025,454311273,@Endymion2025,"@AylaLaRoe if I die, you die.","Retweeting all these cute, happy tweets because I'm in a good mood and stuff. ☺",@Audrey_SMASH You COCKy mother trucker you. ;) #Punny
https://twitter.com/Endymion2026,454311273,@Endymion2026,"@AylaLaRoe oh my god. #killmenow 
👩🔫💣🔪💊💊💊💊💊💊💉🔨","RT @illposts: I like it when you smile, it's cute.",RT @AylaLaRoe: @nitooo3 wrong. #horny
https://twitter.com/Endymion2027,454311273,@Endymion2027,@AylaLaRoe I didn't even realized I rhymed. #SKILL 😍,RT @Maddy_wright12: Hearts are broken everyday,Someone send me sensual photos via Snapchat. - nitoooe
https://twitter.com/Endymion2028,454311273,@Endymion2028,"#FemaleLies ""You're so pretty.""",If I were you I would shoot me in the forehead and then unfollow me because of my last tweet. #why,"@AylaLaRoe ""U am so drink"" &lt;- text I sent Friday night. #lolwut"
https://twitter.com/Endymion2029,454311273,@Endymion2029,This hoe @AylaLaRoe is the only one who ever favorites my tweets. #TrueLove 😘,"@SamuelOsuba Hey hoe, do you have Snapchat?",RT @ClassyGirlPrep: Why doesn't Starbucks deliver yet?
https://twitter.com/Endymion2030,454311273,@Endymion2030,RT @lindskardashian: Fuck I'm tired.,RT @demimariemorin: You sound so intelligent when you swear in every sentence #buttttt #notreally,RT @HannahGreg8: You go Glen Coco
https://twitter.com/Endymion2031,454311273,@Endymion2031,"I like blowing up all of your twitter
feeds with my obnoxious tweets. 😊","Kids are always like ""you're only a year older than me"". Yeah, a lot of maturity and change can happen in a year.",RT @jeffyj64: @nitooo3 hahah salmon loaf.
https://twitter.com/Endymion2032,454311273,@Endymion2032,I'd rather jeans did not exist. #TeamLeggings #TeamYogaPants,RT @titsonatrolli: When someone accidentally touches your butt and they say “Sorry.” look at them right in the eyes and say “I don’t min ...,"@AylaLaRoe I have never experienced death, so I wouldn't know."
https://twitter.com/Endymion2033,454311273,@Endymion2033,RT @titsonatrolli: Tights and leggings are all that I wear.,"People always say ""we can't help it, depression is a disease."" Actually, there is medication, counseling, etc. It can be treated. Christ.",@SamuelOsuba Love you boo.
https://twitter.com/Endymion2034,454311273,@Endymion2034,This tweet is about you. Oops.,@VINNYGUADAGNINO is perfect.,"Winter or not, I will never stop wearing dresses. ❤ #cheetahprint #loveit #adorbs http://t.co/cxE8tybQ"
https://twitter.com/Endymion2035,454311273,@Endymion2035,"RT @titsonatrolli: Guys only care about if you have a nice ass, nice tits or if you're hot.",RT @VINNYGUADAGNINO: Shoutout to then freshman on Instagram straight flexin,"#TweetLikeAGirl I want you. Jk, I hate you. Baby come back, actually leave. Go hang with your bros, JK YOU'RE NOT ALLOWED TO HAVE FRIENDS."
https://twitter.com/Endymion2036,454311273,@Endymion2036,"RT @autumgrady: This is hell, where's my bed? 😴",Twitter is my best friend.,#TweetPositiveTweets At least I didn't break any bones this weekend.
